2022-06-08 14:56:00; Ativo
2022-06-08 14:56:02; Ativo
2022-06-08 14:56:04; Ativo
2022-06-08 14:56:06; Ativo
2022-06-08 14:56:08; Ativo
2022-06-08 14:56:11; Ativo
2022-06-08 14:56:13; Ativo
2022-06-08 14:56:15; Ativo
2022-06-08 14:56:17; Ativo
2022-06-08 14:56:20; Ativo
2022-06-08 14:56:22; Ativo
2022-06-08 14:56:24; Ativo
2022-06-08 14:56:26; Ativo
2022-06-08 14:56:28; Ativo
2022-06-08 14:56:31; Ativo
2022-06-08 14:56:33; Ativo
2022-06-08 14:56:35; Ativo
2022-06-08 14:56:37; Ativo
2022-06-08 14:56:39; Ativo
2022-06-08 14:56:42; Ativo
2022-06-08 14:56:44; Ativo
2022-06-08 14:56:46; Ativo
2022-06-08 14:56:48; Desativo
2022-06-08 14:56:51; Desativo
2022-06-08 14:56:53; Desativo
2022-06-08 14:56:55; Desativo
2022-06-08 14:56:57; Desativo
2022-06-08 14:56:59; Desativo
2022-06-08 14:57:02; Desativo
2022-06-08 14:57:04; Desativo
2022-06-08 14:57:06; Desativo
2022-06-08 14:57:08; Desativo
2022-06-08 14:57:10; Desativo
2022-06-08 14:57:13; Desativo
2022-06-08 14:57:15; Desativo
2022-06-08 14:57:17; Desativo
2022-06-08 14:57:19; Desativo
2022-06-08 14:57:21; Desativo
2022-06-08 14:57:24; Desativo
2022-06-08 14:57:26; Ativo
2022-06-08 14:57:28; Ativo
2022-06-08 14:57:30; Ativo
2022-06-08 14:57:33; Ativo
2022-06-08 14:57:35; Ativo
2022-06-08 14:57:37; Ativo
2022-06-08 14:57:39; Ativo
2022-06-08 14:57:42; Ativo
2022-06-08 14:57:44; Ativo
2022-06-08 14:57:46; Desativo
2022-06-08 14:57:48; Desativo
2022-06-08 14:57:50; Desativo
2022-06-08 14:57:53; Desativo
2022-06-08 14:57:55; Desativo
2022-06-08 14:57:57; Desativo
2022-06-08 14:57:59; Desativo
2022-06-08 14:58:01; Desativo
2022-06-08 14:58:04; Desativo
2022-06-08 14:58:06; Desativo
2022-06-08 14:58:08; Desativo
2022-06-08 14:58:10; Desativo
2022-06-08 14:58:13; Desativo
2022-06-08 14:58:15; Desativo
2022-06-08 14:58:17; Desativo
2022-06-08 14:58:19; Desativo
2022-06-08 14:58:21; Desativo
2022-06-08 14:58:24; Desativo
2022-06-08 14:58:26; Desativo
2022-06-08 14:58:28; Desativo
2022-06-08 14:58:30; Desativo
2022-06-08 14:58:33; Desativo
2022-06-08 14:58:35; Desativo
2022-06-08 14:58:37; Desativo
2022-06-08 14:58:39; Desativo
2022-06-08 14:58:41; Desativo
2022-06-08 14:58:44; Desativo
2022-06-08 14:58:46; Desativo
2022-06-08 14:58:48; Desativo
2022-06-08 14:58:50; Desativo
2022-06-08 14:58:53; Desativo
2022-06-08 14:58:55; Desativo
2022-06-08 14:58:57; Desativo
2022-06-08 14:58:59; Desativo
2022-06-08 14:59:01; Desativo
2022-06-08 14:59:04; Desativo
2022-06-08 14:59:06; Desativo
2022-06-08 14:59:08; Desativo
2022-06-08 14:59:26; Desativo
2022-06-08 14:59:28; Desativo
2022-06-08 14:59:30; Desativo
2022-06-08 14:59:33; Desativo
2022-06-08 14:59:35; Desativo
2022-06-08 15:28:25; Desativo
2022-06-08 15:28:27; Desativo
2022-06-08 15:28:30; Desativo
2022-06-08 15:28:32; Desativo
2022-06-08 15:28:34; Desativo
2022-06-08 15:28:36; Desativo
2022-06-08 15:28:39; Desativo
2022-06-08 15:28:41; Desativo
2022-06-08 15:28:43; Ativo
2022-06-08 15:28:45; Ativo
2022-06-08 15:28:48; Ativo
2022-06-08 15:28:50; Ativo
2022-06-08 15:28:52; Ativo
2022-06-08 15:28:54; Ativo
2022-06-08 15:38:33; Desativo
2022-06-08 15:38:35; Desativo
2022-06-08 15:38:38; Desativo
2022-06-08 15:38:40; Desativo
2022-06-08 15:38:42; Desativo
2022-06-08 15:38:45; Desativo
2022-06-08 15:38:47; Desativo
2022-06-08 15:38:49; Desativo
2022-06-08 15:38:51; Desativo
2022-06-08 15:38:54; Desativo
2022-06-08 15:38:56; Desativo
2022-06-08 15:38:59; Desativo
2022-06-08 15:39:01; Desativo
2022-06-08 15:39:03; Desativo
2022-06-08 15:39:05; Desativo
2022-06-08 15:39:08; Desativo
2022-06-08 15:39:10; Desativo
2022-06-08 15:39:12; Desativo
2022-06-08 15:39:15; Desativo
2022-06-08 15:39:17; Desativo
2022-06-08 15:39:20; Desativo
2022-06-08 15:39:22; Desativo
2022-06-08 15:39:24; Desativo
2022-06-08 15:39:27; Desativo
2022-06-08 15:39:29; Desativo
2022-06-08 15:39:31; Desativo
2022-06-08 15:39:33; Desativo
2022-06-08 15:39:36; Desativo
2022-06-08 15:39:38; Desativo
2022-06-08 15:39:41; Desativo
2022-06-08 15:46:06; Desativo
2022-06-08 15:46:06; Desativo
2022-06-08 15:46:09; Desativo
2022-06-08 15:46:11; Desativo
2022-06-08 15:46:13; Desativo
2022-06-08 15:46:15; Desativo
2022-06-08 15:46:18; Desativo
2022-06-08 15:46:20; Desativo
2022-06-08 15:46:22; Desativo
2022-06-08 15:46:25; Desativo
2022-06-08 15:46:27; Desativo
2022-06-08 15:46:29; Desativo
2022-06-08 15:46:32; Desativo
2022-06-08 15:46:34; Desativo
2022-06-08 15:46:37; Desativo
2022-06-08 15:46:39; Desativo
2022-06-08 15:46:41; Desativo
2022-06-08 15:46:44; Desativo
2022-06-08 15:46:46; Desativo
2022-06-08 15:46:48; Desativo
2022-06-08 15:46:51; Desativo
2022-06-08 15:46:53; Desativo
2022-06-08 15:46:55; Desativo
2022-06-08 15:46:58; Desativo
2022-06-08 15:47:00; Desativo
2022-06-08 15:47:02; Desativo
2022-06-08 15:47:04; Desativo
2022-06-08 15:47:07; Desativo
2022-06-08 15:47:09; Desativo
2022-06-08 15:47:11; Desativo
2022-06-08 15:47:14; Desativo
2022-06-08 15:47:16; Desativo
2022-06-08 15:47:18; Desativo
2022-06-08 15:47:20; Desativo
2022-06-08 15:47:23; Desativo
2022-06-08 15:47:25; Desativo
2022-06-08 15:47:27; Desativo
2022-06-08 15:47:29; Desativo
2022-06-08 15:47:32; Desativo
2022-06-08 15:47:34; Desativo
2022-06-08 15:47:34; Desativo
2022-06-08 15:47:36; Desativo
2022-06-08 15:47:39; Desativo
2022-06-08 15:47:41; Desativo
2022-06-08 15:47:43; Desativo
2022-06-08 15:47:46; Desativo
2022-06-08 15:47:48; Desativo
2022-06-08 15:47:50; Desativo
2022-06-08 15:47:53; Desativo
2022-06-08 15:47:55; Desativo
2022-06-08 15:47:57; Desativo
2022-06-08 15:47:59; Desativo
2022-06-08 15:48:02; Desativo
2022-06-08 15:48:04; Desativo
2022-06-08 15:48:06; Desativo
2022-06-08 15:48:09; Desativo
2022-06-08 15:48:11; Desativo
2022-06-08 15:48:14; Desativo
2022-06-08 15:48:16; Desativo
2022-06-08 15:48:18; Desativo
2022-06-08 15:48:21; Desativo
2022-06-08 15:48:24; Desativo
2022-06-08 15:48:26; Desativo
2022-06-08 15:48:28; Desativo
2022-06-08 15:48:31; Desativo
2022-06-08 15:48:33; Desativo
2022-06-08 15:48:36; Desativo
2022-06-08 15:48:38; Desativo
2022-06-08 15:48:41; Desativo
2022-06-08 15:48:43; Desativo
2022-06-08 15:48:46; Desativo
2022-06-08 15:48:48; Desativo
2022-06-08 15:48:50; Desativo
2022-06-08 15:48:52; Desativo
2022-06-08 15:48:55; Desativo
2022-06-08 15:48:57; Desativo
2022-06-08 15:48:59; Desativo
2022-06-08 15:49:01; Desativo
2022-06-08 15:49:04; Desativo
2022-06-08 15:49:06; Desativo
2022-06-08 15:49:08; Desativo
2022-06-08 15:49:11; Desativo
2022-06-08 15:49:13; Desativo
2022-06-08 15:49:15; Desativo
2022-06-08 15:49:18; Desativo
2022-06-08 15:49:20; Desativo
2022-06-08 15:49:22; Desativo
2022-06-08 15:49:24; Desativo
2022-06-08 15:49:27; Desativo
2022-06-08 15:49:29; Desativo
2022-06-08 15:49:31; Desativo
2022-06-08 15:49:33; Desativo
2022-06-08 15:49:36; Desativo
2022-06-08 15:49:38; Desativo
2022-06-08 15:49:40; Desativo
2022-06-08 15:49:43; Desativo
2022-06-08 15:49:45; Desativo
2022-06-08 15:49:47; Desativo
2022-06-08 15:49:50; Desativo
2022-06-08 15:49:52; Desativo
2022-06-08 15:49:54; Desativo
2022-06-08 15:49:56; Desativo
2022-06-08 15:49:59; Desativo
2022-06-08 15:50:01; Desativo
2022-06-08 15:50:03; Desativo
2022-06-08 15:50:06; Desativo
2022-06-08 15:50:08; Desativo
2022-06-08 15:50:11; Desativo
2022-06-08 15:50:13; Desativo
2022-06-08 15:50:15; Desativo
2022-06-08 15:50:18; Desativo
2022-06-08 15:50:20; Desativo
2022-06-08 15:50:22; Desativo
2022-06-08 15:50:24; Desativo
2022-06-08 15:50:27; Desativo
2022-06-08 15:50:29; Desativo
2022-06-08 15:50:31; Desativo
2022-06-08 15:50:34; Desativo
2022-06-08 15:50:36; Desativo
2022-06-08 15:50:38; Desativo
2022-06-08 15:50:40; Desativo
2022-06-08 15:50:43; Desativo
2022-06-08 15:50:45; Desativo
2022-06-08 15:50:48; Desativo
2022-06-08 15:50:50; Desativo
2022-06-08 15:50:52; Desativo
2022-06-08 15:50:55; Desativo
2022-06-08 15:50:57; Desativo
2022-06-08 15:50:59; Desativo
2022-06-08 15:51:02; Desativo
2022-06-08 15:51:04; Desativo
2022-06-08 15:51:07; Desativo
2022-06-08 15:51:09; Desativo
2022-06-08 15:51:11; Desativo
2022-06-08 15:51:14; Desativo
2022-06-08 15:51:16; Desativo
2022-06-08 15:51:19; Desativo
2022-06-08 15:51:21; Desativo
2022-06-08 15:51:23; Desativo
2022-06-08 15:51:26; Desativo
2022-06-08 15:51:28; Desativo
2022-06-08 15:51:30; Desativo
2022-06-08 15:51:32; Desativo
2022-06-08 15:51:35; Desativo
2022-06-08 15:51:37; Desativo
2022-06-08 15:51:39; Desativo
2022-06-08 15:51:42; Desativo
2022-06-08 15:51:44; Desativo
2022-06-08 15:51:46; Desativo
2022-06-08 15:51:48; Desativo
2022-06-08 15:51:51; Desativo
2022-06-08 15:51:53; Desativo
2022-06-08 15:51:55; Desativo
2022-06-08 15:51:58; Desativo
2022-06-08 15:52:00; Desativo
2022-06-08 15:53:04; Desativo
2022-06-08 15:53:06; Desativo
2022-06-08 15:53:08; Desativo
2022-06-08 15:53:11; Desativo
2022-06-08 15:53:13; Desativo
2022-06-08 15:53:15; Desativo
2022-06-08 15:53:18; Desativo
