09/06/2022 21:36:17; Não Detetado
09/06/2022 21:36:18; Detetado
09/06/2022 21:36:28; Não Detetado
11/06/2022 09:55:31; Não Detetado
11/06/2022 10:02:20; Detetado
11/06/2022 10:04:24; Não Detetado
11/06/2022 10:04:39; Não Detetado
2022-06-11 20:56:11; Não Detetado
2022-06-11 20:56:14; Não Detetado
2022-06-11 20:56:17; Não Detetado
2022-06-11 20:56:19; Não Detetado
2022-06-11 20:56:22; Não Detetado
2022-06-11 20:56:25; Não Detetado
2022-06-11 20:56:28; Não Detetado
2022-06-11 20:56:31; Não Detetado
2022-06-11 20:56:33; Não Detetado
2022-06-11 20:56:36; Não Detetado
2022-06-11 20:56:39; Não Detetado
2022-06-11 20:56:42; Não Detetado
2022-06-11 20:56:44; Não Detetado
2022-06-11 20:56:47; Não Detetado
2022-06-11 20:56:50; Não Detetado
2022-06-11 20:56:53; Não Detetado
2022-06-11 20:56:56; Não Detetado
2022-06-11 20:56:58; Não Detetado
2022-06-11 20:57:01; Não Detetado
2022-06-11 20:57:04; Não Detetado
2022-06-11 20:57:07; Não Detetado
2022-06-11 20:57:10; Não Detetado
2022-06-11 20:57:12; Não Detetado
2022-06-11 20:57:15; Não Detetado
2022-06-11 20:57:18; Não Detetado
2022-06-11 20:57:21; Não Detetado
2022-06-11 20:57:23; Não Detetado
2022-06-11 20:57:26; Não Detetado
2022-06-11 20:57:29; Não Detetado
2022-06-11 20:57:32; Não Detetado
2022-06-11 20:57:34; Não Detetado
2022-06-11 20:57:37; Não Detetado
2022-06-11 20:57:40; Não Detetado
2022-06-11 20:57:43; Não Detetado
2022-06-11 21:00:23; Não Detetado
2022-06-11 21:00:26; Não Detetado
2022-06-11 21:00:29; Não Detetado
2022-06-11 21:02:06; Não Detetado
2022-06-11 21:02:09; Não Detetado
2022-06-11 21:02:12; Não Detetado
2022-06-11 21:02:15; Não Detetado
2022-06-11 21:02:17; Não Detetado
2022-06-11 21:02:20; Não Detetado
2022-06-11 21:02:23; Não Detetado
2022-06-11 21:02:26; Não Detetado
2022-06-11 21:02:29; Não Detetado
2022-06-11 21:02:32; Não Detetado
2022-06-11 21:02:34; Não Detetado
2022-06-11 21:02:37; Não Detetado
2022-06-11 21:02:40; Não Detetado
2022-06-11 21:02:43; Não Detetado
2022-06-11 21:02:46; Não Detetado
2022-06-11 21:02:48; Não Detetado
2022-06-11 21:02:51; Não Detetado
2022-06-11 21:02:54; Não Detetado
2022-06-11 21:02:57; Não Detetado
2022-06-11 21:03:00; Não Detetado
2022-06-11 21:03:03; Não Detetado
2022-06-11 21:03:06; Não Detetado
2022-06-11 21:03:09; Não Detetado
2022-06-11 21:03:11; Não Detetado
2022-06-11 21:03:14; Não Detetado
2022-06-11 21:03:17; Não Detetado
2022-06-11 21:03:20; Não Detetado
2022-06-11 21:03:23; Não Detetado
2022-06-11 21:03:26; Não Detetado
2022-06-11 21:03:29; Não Detetado
2022-06-11 21:03:32; Não Detetado
2022-06-11 21:03:35; Não Detetado
2022-06-11 21:03:38; Não Detetado
2022-06-11 21:03:40; Não Detetado
2022-06-11 21:03:43; Não Detetado
2022-06-11 21:03:46; Não Detetado
2022-06-11 21:03:49; Não Detetado
2022-06-11 21:03:52; Não Detetado
2022-06-11 21:03:54; Não Detetado
2022-06-11 21:03:57; Não Detetado
2022-06-11 21:04:00; Não Detetado
2022-06-11 21:04:03; Não Detetado
2022-06-11 21:04:06; Não Detetado
2022-06-11 21:04:08; Não Detetado
2022-06-11 21:04:11; Não Detetado
2022-06-11 21:04:14; Não Detetado
2022-06-11 21:04:18; Não Detetado
2022-06-11 21:04:48; Não Detetado
2022-06-11 21:04:51; Não Detetado
2022-06-11 21:05:36; Não Detetado
2022-06-11 21:05:39; Não Detetado
2022-06-11 21:08:40; Não Detetado
2022-06-11 21:08:43; Não Detetado
2022-06-11 21:08:46; Não Detetado
2022-06-11 21:08:49; Não Detetado
2022-06-11 21:08:51; Não Detetado
2022-06-11 21:09:00; Não Detetado
2022-06-11 21:10:48; Detetado
2022-06-11 21:10:51; Detetado
2022-06-11 21:10:53; Detetado
2022-06-11 21:10:56; Detetado
2022-06-11 21:10:59; Detetado
2022-06-11 21:11:02; Detetado
2022-06-11 21:11:04; Detetado
2022-06-11 21:11:07; Detetado
2022-06-11 21:11:10; Detetado
2022-06-11 21:11:13; Detetado
2022-06-11 21:11:15; Detetado
2022-06-11 21:11:18; Detetado
2022-06-11 21:11:21; Detetado
2022-06-11 21:11:24; Detetado
2022-06-11 21:11:27; Detetado
2022-06-11 21:11:29; Detetado
2022-06-11 21:11:32; Detetado
2022-06-11 21:11:35; Detetado
2022-06-11 21:11:37; Detetado
2022-06-11 21:11:40; Detetado
2022-06-11 21:11:43; Detetado
2022-06-11 21:11:46; Detetado
2022-06-11 21:11:49; Detetado
2022-06-11 21:11:51; Detetado
2022-06-11 21:14:19; Detetado
2022-06-11 21:14:22; Detetado
2022-06-11 21:14:25; Detetado
2022-06-12 08:25:50; Detetado
2022-06-12 08:25:52; Detetado
2022-06-12 08:25:55; Detetado
2022-06-12 08:25:58; Detetado
2022-06-12 08:26:01; Detetado
2022-06-12 08:26:03; Detetado
2022-06-12 08:26:06; Detetado
2022-06-12 08:26:09; Detetado
2022-06-12 08:26:12; Detetado
2022-06-12 08:26:14; Detetado
2022-06-12 08:43:32; Detetado
2022-06-12 08:43:35; Detetado
2022-06-12 08:43:38; Detetado
2022-06-12 08:43:40; Detetado
2022-06-12 08:43:43; Detetado
2022-06-12 08:43:46; Detetado
2022-06-12 08:43:49; Detetado
2022-06-12 08:43:52; Detetado
2022-06-12 08:43:54; Detetado
2022-06-12 08:43:57; Detetado
2022-06-12 08:44:00; Detetado
2022-06-12 08:44:03; Detetado
2022-06-12 08:44:06; Detetado
2022-06-12 08:44:08; Detetado
2022-06-12 08:44:11; Detetado
2022-06-12 08:44:14; Detetado
2022-06-12 08:44:17; Detetado
2022-06-12 08:44:19; Detetado
2022-06-12 08:44:22; Detetado
2022-06-12 08:44:25; Detetado
2022-06-12 08:44:28; Detetado
2022-06-12 08:44:30; Detetado
2022-06-12 08:44:33; Detetado
2022-06-12 08:44:36; Detetado
2022-06-12 08:44:39; Detetado
2022-06-12 08:44:42; Detetado
2022-06-12 08:44:44; Detetado
2022-06-12 08:44:47; Detetado
2022-06-12 08:44:50; Detetado
2022-06-12 08:44:53; Detetado
2022-06-12 08:44:55; Detetado
2022-06-12 08:44:58; Detetado
2022-06-12 08:45:01; Detetado
2022-06-12 08:45:04; Detetado
2022-06-12 08:45:07; Detetado
2022-06-12 08:45:09; Detetado
2022-06-12 08:45:12; Detetado
2022-06-12 08:45:15; Detetado
2022-06-12 08:45:18; Detetado
2022-06-12 08:45:20; Detetado
2022-06-12 08:45:23; Detetado
2022-06-12 08:45:26; Detetado
2022-06-12 08:45:29; Detetado
2022-06-12 08:45:32; Detetado
2022-06-12 08:45:34; Detetado
2022-06-12 08:45:37; Detetado
2022-06-12 08:45:40; Detetado
2022-06-12 08:45:43; Detetado
2022-06-12 08:45:45; Detetado
2022-06-12 08:45:48; Detetado
2022-06-12 08:45:51; Detetado
2022-06-12 08:45:54; Detetado
2022-06-12 08:45:57; Detetado
2022-06-12 08:45:59; Detetado
2022-06-12 08:46:02; Detetado
2022-06-12 08:46:05; Detetado
2022-06-12 08:46:08; Detetado
2022-06-12 08:46:10; Detetado
2022-06-12 08:46:13; Detetado
2022-06-12 08:46:16; Detetado
2022-06-12 08:46:19; Detetado
2022-06-12 08:46:21; Detetado
2022-06-12 08:46:24; Detetado
2022-06-12 08:46:27; Detetado
2022-06-12 08:46:30; Detetado
2022-06-12 08:46:32; Detetado
2022-06-12 08:46:35; Detetado
2022-06-12 08:46:38; Detetado
2022-06-12 08:46:41; Detetado
2022-06-12 08:46:43; Detetado
2022-06-12 08:46:46; Detetado
2022-06-12 08:46:49; Detetado
2022-06-12 08:46:52; Detetado
2022-06-12 08:46:55; Detetado
2022-06-12 08:46:57; Detetado
2022-06-12 08:47:00; Detetado
2022-06-12 08:47:03; Detetado
2022-06-12 08:47:06; Detetado
2022-06-12 08:47:08; Detetado
2022-06-12 08:47:11; Detetado
2022-06-12 08:47:14; Detetado
2022-06-12 08:47:17; Detetado
2022-06-12 08:47:19; Detetado
2022-06-12 08:47:22; Detetado
2022-06-12 08:47:25; Detetado
2022-06-12 08:47:28; Detetado
2022-06-12 08:47:31; Detetado
2022-06-12 08:47:33; Detetado
2022-06-12 08:47:36; Detetado
2022-06-12 08:47:39; Detetado
2022-06-12 08:47:42; Detetado
2022-06-12 08:47:45; Detetado
2022-06-12 08:47:47; Detetado
2022-06-12 08:47:50; Detetado
2022-06-12 08:47:53; Detetado
2022-06-12 08:47:56; Detetado
2022-06-12 08:47:58; Detetado
2022-06-12 08:48:01; Detetado
2022-06-12 08:48:04; Detetado
2022-06-12 08:48:07; Detetado
2022-06-12 08:48:09; Detetado
2022-06-12 08:48:12; Detetado
2022-06-12 08:48:15; Detetado
2022-06-12 08:48:18; Detetado
2022-06-12 08:48:20; Detetado
2022-06-12 08:48:23; Detetado
2022-06-12 08:48:26; Detetado
2022-06-12 08:48:29; Detetado
2022-06-12 08:48:32; Detetado
2022-06-12 08:48:34; Detetado
2022-06-12 08:48:37; Detetado
2022-06-12 08:48:40; Detetado
2022-06-12 08:48:43; Detetado
2022-06-12 08:48:46; Detetado
2022-06-12 08:48:48; Detetado
2022-06-12 08:48:51; Detetado
2022-06-12 08:48:54; Detetado
2022-06-12 08:48:57; Detetado
2022-06-12 08:48:59; Detetado
2022-06-12 08:49:02; Detetado
2022-06-12 08:49:05; Detetado
2022-06-12 08:49:08; Detetado
2022-06-12 08:49:11; Detetado
2022-06-12 08:49:13; Detetado
2022-06-12 08:49:16; Detetado
2022-06-12 08:49:19; Detetado
2022-06-12 08:49:22; Detetado
2022-06-12 08:49:25; Detetado
2022-06-12 08:49:27; Detetado
2022-06-12 08:49:30; Detetado
2022-06-12 08:49:33; Detetado
2022-06-12 08:49:36; Detetado
2022-06-12 08:49:39; Detetado
2022-06-12 08:49:41; Detetado
2022-06-12 08:49:44; Detetado
2022-06-12 08:49:47; Detetado
2022-06-12 08:49:50; Detetado
2022-06-12 08:49:53; Detetado
2022-06-12 08:49:55; Detetado
2022-06-12 08:49:58; Detetado
2022-06-12 08:50:01; Detetado
2022-06-12 08:50:04; Detetado
2022-06-12 08:50:06; Detetado
2022-06-12 08:50:09; Detetado
2022-06-12 08:50:12; Detetado
2022-06-12 08:50:15; Detetado
2022-06-12 08:50:18; Detetado
2022-06-12 08:50:20; Detetado
2022-06-12 08:50:23; Detetado
2022-06-12 08:50:26; Detetado
2022-06-12 08:50:29; Detetado
2022-06-12 08:50:31; Detetado
2022-06-12 08:50:34; Detetado
2022-06-12 08:50:37; Detetado
2022-06-12 08:50:40; Detetado
2022-06-12 08:50:42; Detetado
2022-06-12 08:50:45; Detetado
2022-06-12 08:50:48; Detetado
2022-06-12 08:50:51; Detetado
2022-06-12 08:50:53; Detetado
2022-06-12 08:50:56; Detetado
2022-06-12 08:50:59; Detetado
2022-06-12 08:51:02; Detetado
2022-06-12 08:51:05; Detetado
2022-06-12 08:51:07; Detetado
2022-06-12 08:51:10; Detetado
2022-06-12 08:51:13; Detetado
2022-06-12 08:51:16; Detetado
2022-06-12 08:51:18; Detetado
